episodio,pasos,recompensa
324,19570,334.40143
325,19658,422.69052
326,19753,503.75592
327,19886,694.2622
328,19995,526.8021
329,20068,394.28275
330,20136,353.78336
331,20202,303.86783
332,20268,286.11652
333,20355,441.1298
334,20428,378.69104
335,20518,399.35464
336,20634,594.573
337,20729,465.60092
338,20809,430.68347
339,20872,343.53894
340,20943,326.44785
341,21013,315.10822
342,21081,348.52905
343,21161,420.85406
344,21238,407.83463
345,21340,508.89096
346,21411,326.33612
347,21493,434.14517
348,21563,339.54388
349,21633,359.66946
350,21719,460.76218
351,21820,460.14423
352,21937,539.9586
353,22030,504.1045
354,22099,370.5731
355,22208,584.9788
356,22270,283.79852
357,22339,323.57214
358,22437,455.86038
359,22505,357.46442
360,22593,461.9756
361,22660,358.93033
362,22724,302.49405
363,22786,257.8632
364,22905,552.6072
365,22987,366.51984
366,23039,235.9525
367,23100,278.40396
368,23179,397.7708
369,23273,453.8363
370,23357,387.33286
371,23428,369.0083
372,23508,387.5966
373,23579,371.53885
374,23655,412.52667
375,23721,301.8379
376,23801,425.94614
377,23897,503.24265
378,23953,301.7435
379,24059,565.7618
380,24144,418.7946
381,24210,352.01593
382,24291,442.725
383,24371,428.45456
384,24464,497.73965
385,24531,353.16864
386,24601,356.32394
387,24680,424.22717
388,24770,462.97205
389,24865,450.2042
390,24963,525.2385
391,25056,498.61172
392,25127,313.7156
393,25203,401.7394
394,25293,464.68768
395,25368,397.5331
396,25470,531.54376
397,25551,367.31464
398,25656,505.54688
399,25729,390.33444
400,25805,385.53748
401,25873,353.7918
402,25968,489.42838
403,26049,399.59964
404,26150,473.48468
405,26223,381.59213
406,26293,366.57376
407,26399,497.6582
408,26492,464.18326
409,26571,413.23596
410,26712,655.10645
411,26810,481.11224
412,26886,401.6448
413,26951,335.64636
414,27030,418.48465
415,27165,673.6261
416,27236,379.4534
417,27305,354.82776
418,27380,389.93118
419,27471,452.63382
420,27559,472.58688
421,27631,385.016
422,27692,332.9513
423,27765,397.95712
424,27843,425.52814
425,27931,473.5418
426,28066,650.3711
427,28125,272.4238
428,28214,462.63034
429,28288,391.0084
430,28351,334.86823
431,28414,334.14056
432,28480,358.22263
433,28565,437.76553
434,28632,372.07385
435,28729,516.29834
436,28804,395.73093
437,28873,375.91916
438,28941,378.15097
439,29010,361.02963
440,29082,389.07306
441,29178,519.63257
442,29247,370.65866
443,29329,439.12274
444,29415,471.95203
445,29468,275.82117
446,29534,362.38452
447,29601,357.1696
448,29663,345.16837
449,29763,536.7561
450,29834,386.3897
451,29896,347.9051
452,30005,582.47034
453,30080,400.93613
454,30146,364.66382
455,30232,431.46426
456,30330,483.9476
457,30418,467.4229
458,30532,597.4476
459,30639,591.5837
460,30710,385.6232
461,30776,298.71524
462,30855,415.14682
463,30927,368.7757
464,31001,387.068
465,31071,306.1642
466,31161,473.468
467,31315,795.73206
468,31400,428.93454
469,31483,437.01877
470,31552,320.63275
471,31650,518.99854
472,31728,422.49017
473,31864,729.068
474,31980,605.55005
475,32065,455.073
476,32156,426.8345
477,32250,433.39975
478,32333,442.999
479,32489,766.8871
480,32598,527.2812
481,32665,309.75964
482,32753,474.19296
483,32843,437.06525
484,32929,427.05423
485,33061,689.2993
486,33152,490.80728
487,33237,425.41385
488,33311,392.62756
489,33380,381.3678
490,33473,501.6541
491,33572,477.40622
492,33673,517.6598
493,33759,458.3724
494,33853,445.0283
495,33921,365.89258
496,34018,507.97876
497,34090,384.16196
498,34161,374.25323
499,34273,528.2951
500,34387,606.65717
501,34462,407.5342
502,34551,452.9043
503,34654,506.49997
504,34757,517.08905
505,34824,288.72864
506,34925,453.37402
507,35007,365.8897
508,35110,555.5288
509,35178,360.93307
510,35258,408.38837
511,35378,628.70526
512,35459,348.51758
513,35553,515.47797
