episodio,pasos,recompensa
324,18076,394.10666
325,18136,309.86465
326,18223,463.51752
327,18315,433.5596
328,18387,326.50052
329,18468,417.076
330,18543,352.47446
331,18628,404.43002
332,18689,319.76465
333,18759,376.21387
334,18816,285.0828
335,18899,427.1182
336,18974,339.83444
337,19042,339.87503
338,19109,368.23474
339,19180,365.64777
340,19258,415.36142
341,19366,515.1005
342,19424,304.18457
343,19479,284.39352
344,19536,287.99084
345,19595,322.44705
346,19677,434.08948
347,19743,348.27167
348,19808,344.00873
349,19870,316.90237
350,19924,284.52985
351,20004,422.6137
352,20063,273.3733
353,20165,524.0383
354,20241,389.1411
355,20345,525.6054
356,20438,490.12115
357,20508,353.81757
358,20594,461.44498
359,20667,387.14755
360,20748,384.23663
361,20815,354.45517
362,20937,630.70557
363,21011,402.24246
364,21081,381.16266
365,21164,447.00708
366,21242,361.98813
367,21343,543.6399
368,21429,478.43448
369,21554,636.2249
370,21662,577.5141
371,21746,452.06967
372,21870,630.08014
373,21933,282.80948
374,22005,387.50494
375,22099,468.09348
376,22148,271.01843
377,22235,430.3874
378,22318,391.80127
379,22427,496.4624
380,22532,529.7452
381,22615,433.26822
382,22700,409.56253
383,22771,374.3748
384,22847,357.26212
385,22928,382.5009
386,22993,313.79376
387,23081,453.356
388,23154,389.54608
389,23225,315.10315
390,23288,336.6966
391,23377,476.2176
392,23477,535.3781
393,23553,337.03925
394,23613,280.04294
395,23699,415.28757
396,23770,382.4054
397,23860,458.35834
398,23943,411.08603
399,24040,531.4876
400,24153,527.07184
401,24272,634.35614
402,24413,734.62225
403,24498,384.19348
404,24606,584.0371
405,24747,673.6265
406,24830,444.99442
407,24890,278.5647
408,24941,248.08424
409,25028,403.00815
410,25076,223.07962
411,25160,390.50256
412,25230,333.45526
413,25301,377.82178
414,25374,386.39157
415,25471,490.4746
416,25567,441.30875
417,25638,317.75012
418,25743,562.6205
419,25833,470.8759
420,25915,371.01007
421,25974,297.08826
422,26036,300.82175
423,26108,380.12057
424,26167,276.77054
425,26276,566.1692
426,26339,303.4494
427,26416,366.85345
428,26487,356.1605
429,26534,231.55931
430,26635,531.0112
431,26713,396.65735
432,26777,337.63132
433,26862,451.49997
434,26937,399.6958
435,27045,522.1077
436,27131,455.70056
437,27211,426.85474
438,27285,392.03616
439,27408,635.96173
440,27492,436.12842
441,27558,352.83328
442,27637,378.3916
443,27716,367.72
444,27820,547.16174
445,27885,356.22113
446,27974,462.04507
447,28033,285.87985
448,28143,570.14105
449,28225,445.87698
450,28298,384.1392
451,28405,502.27997
452,28464,278.67508
453,28549,433.75323
454,28651,501.85068
455,28731,425.42407
456,28811,433.2385
457,28927,537.43164
458,29000,389.7267
459,29060,325.40045
460,29139,409.98026
461,29222,374.2157
462,29303,430.24255
463,29418,583.6007
464,29489,353.68573
465,29576,461.74417
466,29663,465.1882
467,29728,344.70627
468,29805,417.30728
469,29874,372.46954
470,29966,483.73325
471,30091,678.36725
472,30157,348.01367
473,30264,576.06494
474,30341,409.52097
475,30417,407.5312
476,30482,310.69324
477,30546,333.37784
478,30627,437.16333
479,30731,510.68686
480,30801,334.80777
481,30874,396.22565
482,30984,523.01587
483,31082,510.97354
484,31161,363.72836
485,31262,554.0662
486,31348,461.7403
487,31466,573.0886
488,31537,373.70074
489,31606,367.98578
490,31682,351.5645
491,31740,313.10742
492,31851,576.10333
493,31955,559.64026
494,32049,508.38208
495,32128,418.79373
496,32197,358.87976
497,32278,412.70605
498,32365,446.62808
499,32433,361.98746
500,32585,709.74615
501,32649,280.13022
502,32743,421.55646
503,32823,365.6299
504,32898,328.1114
505,33096,926.91205
506,33164,368.9082
507,33257,419.37622
508,33325,316.84174
509,33422,514.9414
510,33570,766.9304
511,33656,443.62122
512,33751,466.75885
513,33815,301.76614
514,33907,404.756
515,33970,285.59573
516,34038,338.2157
517,34105,356.93222
518,34183,412.4494
519,34253,372.28107
520,34336,423.82123
521,34403,357.1818
522,34529,597.5521
523,34603,397.44168
524,34686,446.20956
525,34785,501.85626
526,34918,606.16614
527,34993,406.493
528,35086,452.506
529,35156,377.68475
530,35257,517.56647
531,35336,363.78036
532,35411,344.42258
533,35484,396.03073
534,35544,316.84448
535,35642,480.81058
536,35743,461.13303
537,35843,510.68
538,35917,354.86996
539,35994,389.37613
540,36084,478.87088
541,36164,417.6912
542,36222,301.2695
543,36313,483.20776
544,36414,508.00623
545,36479,337.497
546,36595,609.45197
547,36684,423.9751
548,36761,413.51184
549,36871,576.5126
550,36961,481.6071
551,37026,352.49872
552,37180,741.3635
553,37262,440.0369
554,37326,344.45938
555,37433,509.31274
556,37519,431.5887
557,37610,483.55542
558,37729,530.1929
559,37771,212.2109
560,37863,435.49286
561,37957,500.47003
562,38017,299.08316
563,38080,290.32367
564,38182,467.969
565,38267,454.41028
566,38393,626.03436
567,38472,408.6924
568,38593,619.4664
569,38680,429.07373
570,38770,464.67593
571,38849,412.1213
572,38985,601.76044
573,39130,740.4719
574,39252,644.6308
575,39324,392.93976
576,39404,427.0739
577,39489,452.90945
578,39607,591.76447
579,39709,525.47144
580,39782,396.70062
