episodio,pasos,recompensa
315,277597,901.58875
316,278597,914.7468
317,279597,912.8624
318,280597,922.9621
319,281597,906.7669
320,282597,922.11847
321,283597,903.00476
322,284597,874.475
323,285597,921.2133
324,286597,916.71454
325,287597,914.0839
326,288597,903.3941
327,289597,-158.45511
328,290597,923.2647
329,291597,908.77606
330,292597,916.003
331,293597,922.5577
332,294597,917.13324
333,295597,920.4534
334,296597,923.0235
335,297597,917.94617
336,298597,919.7407
337,299597,914.5154
338,300597,918.4466
339,301597,897.3819
340,302597,922.2678
341,303597,927.94934
342,304597,928.5615
343,305597,919.8289
344,306597,922.4583
345,307597,921.85516
346,308597,918.9297
347,309597,918.2134
348,310597,925.38605
349,311597,922.1409
350,312597,909.4936
351,313597,917.9173
352,314597,908.2057
353,315597,913.65234
354,316597,918.95593
355,317597,920.6035
356,318597,930.4739
357,319597,926.4111
358,320597,104.74444
359,321597,920.34796
360,322597,932.16754
361,323597,929.3803
362,324597,929.44995
363,325597,931.77
364,326597,902.658
365,327597,928.595
366,328597,919.3696
367,329597,921.0295
368,330597,925.8004
369,331597,903.2928
370,332597,909.9375
371,333597,914.95575
372,334597,921.0177
373,335597,923.76794
374,336597,926.00397
375,337597,930.4827
376,338597,914.78955
377,339597,931.8712
378,340597,918.51746
379,341597,921.6795
380,342597,924.7339
381,343597,928.01715
382,344597,922.71893
383,345597,928.33575
384,346597,930.49066
385,347597,935.2966
386,348597,941.3643
387,349597,925.4594
388,350597,938.1291
389,351597,889.34845
390,352597,935.41486
391,353597,944.5092
392,354597,939.4479
393,355597,933.2873
394,356597,939.06476
395,357597,941.7296
396,358597,945.36334
397,359597,942.94476
398,360597,938.09076
399,361597,943.89655
400,362597,938.9238
401,363597,948.10223
402,364597,941.5828
403,365597,949.57263
404,366597,938.66833
405,367597,932.46155
406,368597,936.228
407,369597,938.19257
408,369647,38.275608
409,370647,935.62463
410,371647,931.8764
411,372647,948.4553
412,373647,941.17334
413,374647,925.7319
414,375647,946.3847
415,376647,936.0458
416,377647,936.23474
417,378647,934.8039
418,379647,938.6719
419,380647,941.1233
420,381647,923.3136
421,382647,931.1673
422,383647,49.036354
423,384647,946.53986
424,385647,960.9398
425,386647,938.2987
