episodio,pasos,recompensa
315,207298,1832.5817
316,208298,1113.7098
317,208415,246.19739
318,208480,98.2196
319,209480,2441.3977
320,210480,2237.919
321,211480,2600.5273
322,212480,2039.8472
323,213480,2543.1287
324,214480,2096.4868
325,215480,1724.9597
326,216397,2164.3198
327,216864,1174.7063
328,217864,2446.0708
329,218864,2313.2756
330,219772,2268.8362
331,220772,2430.039
332,221161,928.8497
333,222161,861.9124
334,223161,2666.0342
335,224161,645.6373
336,224805,1464.005
337,225119,792.79614
338,225404,804.1153
339,225851,1192.1685
340,226136,767.5823
341,227136,2691.735
342,228136,2487.7175
343,229136,1386.8641
344,230136,2721.9812
345,231136,2623.6167
346,231892,1973.961
347,232892,1768.5984
348,233892,2900.4333
349,234356,1381.0226
350,235356,2701.457
351,236087,2065.047
352,237087,2912.068
353,238087,2732.4087
354,239087,2913.7234
355,239206,263.21945
356,240206,3214.7866
357,241206,3005.5977
358,242206,2660.3901
359,242791,1829.879
360,243791,2689.3804
361,244791,3113.4534
362,245228,1205.8478
363,245574,960.6697
364,246574,2927.448
365,246862,631.66034
366,247375,1411.1469
367,248375,2928.6177
368,249375,3114.3445
369,250375,3163.1243
370,251375,3149.898
371,251578,587.4595
372,252578,3133.1448
373,252809,623.31067
374,253597,2191.3242
375,254597,2530.6821
376,255327,2237.256
377,256085,2375.3638
378,257085,2925.8943
379,258085,3059.4954
380,259085,3390.3606
381,260085,3365.953
382,260428,1023.6201
383,261428,1080.7094
384,262428,1182.4944
385,263428,1873.434
386,264428,2767.1892
387,265367,2963.9177
388,266367,523.1859
389,266910,1747.7421
390,267910,1444.2136
391,268020,255.89447
392,269020,3302.0454
393,270020,3395.938
394,270148,358.72214
395,271148,3469.3955
396,272148,993.5973
397,273025,3054.2651
398,274025,3391.223
399,275025,3414.7522
400,276025,3379.8394
401,277025,3674.7737
402,278025,3582.9177
403,279025,3197.9229
404,280025,3298.072
405,281025,643.7483
406,282025,3153.8884
407,283025,3122.277
408,284025,3307.657
409,284982,3148.5195
410,285982,3518.0977
411,286982,3652.4392
412,287982,3665.5818
413,288947,3689.3313
414,289947,3736.624
415,290947,3496.5596
416,291947,3726.0955
417,292947,3642.0247
418,293947,3652.5405
419,294947,944.9855
420,295947,2534.8904
421,296630,2577.3381
422,297630,3570.7808
423,298630,3638.442
424,299630,3110.329
425,300630,3528.1997
426,301630,3691.242
427,302630,3729.5872
428,303463,2828.031
429,304335,2742.4722
430,304943,2532.925
431,305943,3135.0806
432,306943,3683.9043
433,307926,3481.4158
434,308926,3815.2864
435,309926,1058.7722
436,310926,3429.6404
437,311926,3610.5564
438,312926,3706.882
439,313211,1150.2084
440,314211,3690.7275
441,315211,3825.9824
442,316211,3467.3926
443,317211,3468.7039
444,318211,3629.0095
445,319211,3607.295
446,320211,3758.5972
447,320519,954.4875
448,321059,2128.0056
449,322059,3603.4148
450,323059,3642.4343
451,324059,3852.634
452,325059,3829.6843
453,326059,305.20844
454,326213,607.96484
455,327213,3858.9395
456,327714,1872.2622
457,328714,4230.0786
458,328899,589.1736
459,329424,1974.934
460,330424,3616.6343
461,331424,3696.0505
462,332299,3424.5977
463,333299,4047.538
464,334299,3861.6108
465,335299,4029.2249
466,336299,4168.657
467,336688,1406.7319
468,337688,3847.9585
469,338688,1016.1016
470,339688,3874.599
471,340688,3950.2532
472,341688,3587.753
473,341852,592.87024
474,342852,3928.8066
475,343526,2883.2517
476,344526,3693.8135
477,345526,4163.237
478,346526,1001.5369
479,347526,3791.2754
480,348526,3530.1714
481,349526,3912.042
482,350526,4022.6704
483,351526,4046.1707
484,352526,3725.2427
485,353526,3943.8247
486,353558,71.81988
487,354558,4026.2983
488,355357,3158.4941
489,355575,738.55774
490,356575,3922.0671
491,357575,2024.2141
492,357845,1014.8634
493,358845,3806.3757
494,359845,4139.0723
495,360845,4226.8115
496,361845,3775.8452
497,362845,3929.9543
498,363845,4062.5833
499,364166,1286.305
500,364621,1744.2025
501,365621,4076.9397
502,366621,4081.6423
503,367621,4237.9863
504,368621,4455.3765
505,369621,4204.297
506,370621,4127.5166
507,371621,4255.3286
508,372621,3872.908
509,373621,4363.9966
510,374621,4122.0864
511,374839,806.0724
512,375839,3862.4702
513,376839,4007.483
514,377839,3877.9968
515,377894,128.03297
516,378894,4169.6646
517,379894,1257.2802
518,380894,4202.849
519,381894,3984.0
520,382894,4128.796
521,383894,713.06635
522,384894,4199.751
523,385894,4112.923
524,386894,4036.976
525,387894,3891.355
526,388894,655.4625
527,389894,4281.3027
528,390894,4265.9995
529,391894,4157.1567
530,392894,781.9724
531,392988,290.6358
532,393484,2045.9604
533,394484,4270.6724
534,395484,4154.9644
535,396484,4224.854
536,396837,1326.0579
537,397837,4339.8447
