time,torso_height,velocity_x,energy,com_x,com_z
2.1519999999999846,0.1808980875419537,-0.03218415918142683,0.0,0.08386878696064132,0.22290303116741084
2.1539999999999844,0.18082141170456945,-0.035158087402603296,0.0,0.08377186401920025,0.22286821963188397
2.155999999999984,0.1807397325271647,-0.03813097839226462,0.0,0.08366750142245738,0.22283043104841513
2.157999999999984,0.1806530389597052,-0.041102827845529696,0.0,0.08355569478395722,0.22278967771631034
2.1599999999999837,0.1805613191234965,-0.04407362758285729,0.0,0.08343643935507639,0.22274597058907483
2.1619999999999835,0.18046456031139813,-0.047043365514741704,0.0,0.08330973002946103,0.22269931920280445
2.1639999999999833,0.18036274898820204,-0.050012025614301125,0.0,0.08317556134762921,0.22264973161797819
2.165999999999983,0.18025587079113103,-0.05297958789570927,0.0,0.08303392750172242,0.22259721437321275
2.167999999999983,0.18014391053042145,-0.05594602839668166,0.0,0.08288482234038486,0.22254177244964882
2.1699999999999826,0.18002685218994952,-0.0589113191634629,0.0,0.08272823937375845,0.22248340924474316
2.1719999999999824,0.1799046789278811,-0.06187542823697101,0.0,0.08256417177858057,0.22242212655435215
2.173999999999982,0.17977737307731267,-0.06483831963893966,0.0,0.08239261240337456,0.222357924562074
2.175999999999982,0.17964491614688738,-0.06779995335706611,0.0,0.08221355377372715,0.22229080183491498
2.1779999999999817,0.1795072888213669,-0.0707602853283198,0.0,0.08202698809764335,0.22222075532442429
2.1799999999999815,0.17936447096214492,-0.07371926741969743,0.0,0.08183290727097715,0.22214778037251826
2.1819999999999813,0.17921644160769157,-0.07667684740582735,0.0,0.08163130288293403,0.22207187072128967
2.183999999999981,0.17906317897391788,-0.07963296894293058,0.0,0.08142216622164272,0.2219930185261621
2.185999999999981,0.1789046604544544,-0.08258757153873582,0.0,0.08120548827979639,0.22191121437181216
2.1879999999999806,0.1787408626208402,-0.08554059051802658,0.0,0.08098125976036308,0.22182644729034276
2.1899999999999804,0.17857176122261365,-0.08849195698357067,0.0,0.08074947108236687,0.22173870478123672
2.19199999999998,0.17839733118730972,-0.09144159777224366,0.0,0.08051011238674172,0.22164797283267884
2.19399999999998,0.17821754662035771,-0.0943894354062116,0.0,0.08026317354226062,0.221554235943871
2.1959999999999797,0.17803238080488315,-0.09733538803908563,0.0,0.08000864415154423,0.22145747714801378
2.1979999999999795,0.1778418062014111,-0.10027936939700187,0.0,0.07974651355715254,0.22135767803565765
2.1999999999999793,0.17764579444747852,-0.10322128871461309,0.0,0.07947677084776476,0.22125481877817402
2.201999999999979,0.17744652720733378,-0.10380749866327614,0.0,0.07920237099714254,0.22115253471989327
2.203999999999979,0.17724893897490457,-0.09958119103346505,0.0,0.07892982684838937,0.2210591438165479
2.2059999999999786,0.17705635340787085,-0.09457747781719965,0.0,0.07866376528245571,0.22097876153445883
2.2079999999999784,0.17687256377866678,-0.08957166995279936,0.0,0.07840923465903842,0.22091749002636815
2.209999999999978,0.1766962344315275,-0.08470171457408603,0.0,0.07816474207734184,0.22087128872607556
2.211999999999978,0.17652721925852521,-0.08012227021359432,0.0,0.07793022310417322,0.2208387215103219
2.2139999999999778,0.17636519638672987,-0.07586430903990048,0.0,0.0777053429920583,0.22081807877198018
2.2159999999999775,0.176209771340476,-0.0719116718231238,0.0,0.07748962137555963,0.22080764140139933
2.2179999999999773,0.17606057710317224,-0.06824098206123722,0.0,0.07728259649678222,0.22080588418306515
2.219999999999977,0.17591726349750458,-0.06482000369174715,0.0,0.0770838176031924,0.2208114614758021
2.221999999999977,0.17577951527038405,-0.06161823571876152,0.0,0.07689288617984952,0.22082316249415104
2.2239999999999767,0.1756470488011952,-0.058607930682403976,0.0,0.07670944973569985,0.22083991303711023
2.2259999999999764,0.1755196103430796,-0.055764432191880674,0.0,0.07653319898625369,0.22086076459666598
2.227999999999976,0.17539697361372641,-0.05306613508429374,0.0,0.07636386366945586,0.2208848820547097
2.229999999999976,0.17527893719062493,-0.05049430785818574,0.0,0.07620120800909425,0.22091153143401082
2.231999999999976,0.17516531991124795,-0.048033671638399125,0.0,0.0760450308634095,0.22094007557333661
2.2339999999999756,0.17505595905551186,-0.045670762340265174,0.0,0.07589515835649671,0.22096995945192943
2.2359999999999753,0.1749507083680748,-0.04339355608922572,0.0,0.07575144153939904,0.22100070084125253
2.237999999999975,0.17484943818065246,-0.04119158846387704,0.0,0.07561374781857162,0.22103187422354126
2.239999999999975,0.1747520332515049,-0.03905572919872865,0.0,0.0754819598881983,0.22106310651800526
2.2419999999999747,0.17465839123181737,-0.03697798564801402,0.0,0.07535597370046528,0.22109407156941077
2.2439999999999745,0.17456842131990724,-0.03495133555521946,0.0,0.0752356967740197,0.22112448522345016
2.2459999999999742,0.17448204304899773,-0.03296963674382287,0.0,0.07512104667444304,0.22115410109163108
2.247999999999974,0.17439918506419172,-0.03102762725960397,0.0,0.07501194916127255,0.22118270751813024
2.249999999999974,0.17431978410191773,-0.02912065374375995,0.0,0.07490833687223883,0.22121012421668626
2.2519999999999736,0.17424378414814323,-0.027244558170351662,0.0,0.07481014845965471,0.22123619888503399
2.2539999999999734,0.17417113577538368,-0.02539562460733236,0.0,0.07471732821153165,0.2212608035763665
2.255999999999973,0.17410179550907534,-0.02357053266774115,0.0,0.07462982558661423,0.22128383177195463
