episodio,pasos,recompensa
287,5274,-14.56444
288,5295,-14.340242
289,5317,-14.904645
290,5339,-15.310082
291,5360,-14.718935
292,5382,-14.205172
293,5403,-14.465681
294,5424,-14.487655
295,5445,-14.086409
296,5466,-14.095726
297,5488,-15.094358
298,5509,-13.868699
299,5531,-13.234886
300,5552,-13.967001
301,5573,-14.427445
302,5594,-14.131706
303,5615,-13.897211
304,5637,-14.650348
305,5659,-14.512384
306,5680,-14.235254
307,5702,-14.328575
308,5723,-14.32853
309,5744,-14.313924
310,5765,-13.675702
311,5786,-14.31041
312,5807,-13.728966
313,5828,-13.984421
314,5849,-14.585146
315,5871,-14.242586
316,5892,-14.21119
317,5913,-13.6032295
318,5935,-14.810009
319,5956,-14.654011
320,5975,-14.679361
321,5996,-13.713944
322,6018,-14.839885
323,6039,-13.639739
324,6060,-14.305814
325,6081,-14.329825
326,6102,-14.47678
327,6123,-14.260626
328,6144,-13.699081
329,6166,-5.5336084
330,6187,-6.463318
331,6205,-10.299914
332,6224,-6.096468
333,6245,-7.6484203
334,6263,-6.758361
335,6281,-7.3434
336,6295,-6.612476
337,6317,-10.233544
338,6336,-7.5647135
339,6359,-7.276801
340,6378,-6.9758224
341,6396,-7.0969696
342,6418,-5.5787964
343,6440,-6.6048927
344,6454,-7.169223
345,6476,-10.173566
346,6497,-5.961733
347,6518,-5.5012712
348,6532,-6.5750084
349,6548,-5.5100126
350,6571,-5.541248
351,6593,-6.0076814
352,6611,-8.25728
353,6628,-7.3391314
354,6652,-11.097258
355,6671,-8.979317
356,6693,-6.313959
357,6715,-6.242739
358,6733,-6.8670096
359,6747,-5.815606
360,6766,-8.553856
361,6784,-7.1158385
362,6803,-6.827895
363,6822,-7.9318705
364,6845,-8.225545
365,6867,-5.527473
366,6891,-9.635085
367,6912,-6.184937
368,6932,-9.038197
369,6951,-8.544358
370,6969,-9.168589
371,6990,-5.992932
372,7012,-6.14907
373,7031,-8.152522
374,7050,-8.727069
375,7071,-6.6379237
376,7093,-5.5409856
377,7114,-6.331238
378,7129,-6.723844
379,7148,-6.692103
380,7170,-7.2617617
381,7189,-8.974494
382,7204,-6.8082366
383,7226,-6.4230843
384,7248,-4.896167
385,7270,-6.1881804
386,7284,-6.242302
387,7298,-6.7854323
388,7314,-6.406697
389,7333,-7.9702535
390,7352,-8.25489
391,7366,-6.202941
392,7380,-6.149387
393,7399,-8.974614
394,7417,-8.97218
395,7438,-8.499611
396,7457,-9.250287
397,7481,-10.852611
398,7504,-10.035901
399,7524,-9.870312
400,7544,-9.32115
401,7567,-6.197199
402,7587,-9.054704
403,7606,-8.407923
404,7626,-6.0013046
405,7644,-8.373568
406,7663,-6.8970466
407,7684,-6.8938375
408,7705,-6.4551005
409,7730,-11.721056
410,7750,-7.513775
411,7768,-7.8998294
412,7789,-9.343015
413,7809,-9.603798
414,7827,-7.9301653
415,7848,-5.352205
416,7866,-7.678584
417,7885,-8.909365
418,7907,-9.378429
419,7927,-6.271431
420,7946,-5.6144214
421,7968,-6.6673536
422,7990,-6.214224
423,8009,-7.767565
424,8033,-8.971408
425,8055,-5.8466263
426,8074,-7.9571605
427,8096,-6.186184
428,8125,-8.630266
429,8143,-6.6614923
430,8159,-2.8001475
431,8180,-6.067566
432,8205,-13.297645
433,8253,6.346193
434,8266,-8.660509
435,8295,-12.727237
436,8334,-10.032064
437,8363,-5.6941576
438,8389,-8.676584
439,8430,-1.4077797
440,8470,-9.520353
441,8509,-3.2389636
442,8555,11.10317
443,8595,3.3310742
444,8624,-2.3769894
445,8664,3.244157
446,8691,-4.1299133
447,8705,-9.72466
448,8744,-4.5044427
449,8772,-8.0378
450,8796,-13.3955555
451,8826,-17.155556
452,8839,-8.513237
453,8879,-15.347182
454,8921,-7.081867
455,8961,-3.8600273
456,8995,-9.921862
457,9034,-6.1648602
458,9064,-16.720533
459,9101,2.186337
460,9141,-3.0319147
461,9176,-14.219669
462,9218,-13.569943
463,9254,-4.50401
464,9282,-13.868366
465,9311,-10.131427
466,9349,-10.254758
467,9389,-10.208133
468,9425,-3.1588085
469,9464,-5.7861595
470,9494,-13.026787
471,9530,-4.967971
472,9572,0.0662359
473,9600,-5.8529243
474,9639,-12.089681
475,9662,-15.672274
476,9703,-4.6589603
477,9746,16.043661
478,9790,-11.52997
479,9813,1.797121
480,9836,-9.707764
481,9855,1.2264988
482,9892,-6.090064
483,9917,-9.28237
484,9957,-8.496098
485,10002,-7.955212
486,10025,-5.187688
487,10065,-4.2424006
488,10093,-6.9411907
489,10131,16.951405
490,10183,-0.06371403
491,10220,-3.081982
492,10244,-4.6598635
493,10252,-10.271495
494,10259,-8.591543
495,10266,-8.656396
496,10273,-8.931647
497,10280,-8.418745
498,10287,-8.580245
499,10295,-10.392219
500,10304,-11.20978
501,10313,-11.277847
502,10322,-11.15192
503,10330,-10.33465
504,10338,-10.735848
505,10345,-8.834623
506,10352,-9.369822
507,10361,-11.224229
508,10368,-8.943911
509,10376,-11.1141
510,10392,-13.628662
511,10400,-10.433754
512,10406,-7.410885
513,10414,-10.361544
514,10422,-10.649902
515,10430,-10.438971
516,10439,-11.568075
517,10447,-9.425058
518,10455,-10.466918
519,10462,-9.30139
520,10478,-19.603945
521,10494,-20.284313
522,10502,-10.467494
523,10511,-11.32002
524,10518,-9.347637
525,10526,-10.218893
526,10534,-9.70922
527,10542,-9.71438
528,10551,-11.5498
529,10558,-9.3655405
530,10566,-11.141167
531,10573,-9.422334
532,10581,-10.1402235
533,10590,-11.744701
534,10597,-9.258778
535,10605,-9.680942
536,10614,-11.212364
537,10621,-9.470774
538,10629,-10.1969185
539,10637,-10.320744
540,10645,-10.122689
541,10659,-16.285883
542,10668,-11.586504
543,10677,-11.308723
544,10685,-10.469999
545,10693,-10.203219
546,10701,-11.289395
547,10708,-9.419746
548,10715,-9.496239
549,10723,-10.120552
550,10732,-11.615971
551,10740,-10.056624
552,10748,-10.099578
553,10756,-10.448953
554,10765,-11.45723
555,10773,-9.935255
556,10780,-9.328645
557,10788,-10.317905
558,10795,-8.2439
559,10803,-10.256827
560,10812,-11.250248
561,10820,-10.052934
562,10828,-9.993308
563,10836,-10.289132
564,10844,-9.8460655
565,10853,-10.944866
566,10861,-10.1933775
567,10868,-9.219051
568,10877,-11.374862
569,10893,-18.940609
570,10909,-20.26709
571,10917,-10.157435
572,10925,-10.351353
573,10933,-10.232648
574,10940,-9.34374
575,10953,-15.666378
576,10961,-10.340476
577,10970,-11.311073
578,10980,-13.220301
579,10988,-10.895691
580,10995,-9.237966
581,11002,-9.137947
582,11010,-10.676459
583,11026,-19.697563
584,11042,-19.038382
585,11051,-11.442195
586,11060,-11.31754
587,11076,-19.524586
588,11083,-9.367644
589,11092,-11.363837
590,11108,-19.920633
591,11124,-19.502552
592,11132,-10.404345
593,11139,-8.812325
594,11147,-10.818907
595,11155,-10.500301
596,11163,-10.083927
597,11172,-11.253583
598,11180,-10.101829
599,11188,-10.464033
600,11197,-11.243772
601,11205,-11.18501
602,11214,-11.386979
603,11221,-9.469555
604,11229,-10.144844
605,11237,-10.17295
606,11245,-9.926093
607,11252,-9.42474
608,11259,-9.590959
609,11267,-10.287658
610,11275,-10.131414
611,11283,-11.124625
612,11290,-9.241416
613,11298,-10.8449
614,11314,-20.104658
615,11323,-10.891942
616,11339,-19.007143
617,11348,-11.5772295
618,11356,-10.324657
619,11363,-8.277488
620,11379,-19.512556
621,11387,-9.923173
622,11396,-11.141052
623,11405,-11.579623
624,11421,-19.187271
625,11429,-10.059555
626,11436,-9.4594555
627,11445,-11.413866
628,11454,-11.226742
629,11461,-8.449017
630,11469,-10.524007
631,11484,-18.922518
632,11492,-9.569794
633,11501,-11.235168
634,11510,-11.17716
635,11518,-9.939947
636,11525,-9.058507
637,11533,-10.169444
638,11540,-9.381462
639,11547,-9.431753
640,11555,-10.129089
641,11562,-9.061462
642,11570,-10.711009
643,11587,-19.1849
644,11595,-10.3585615
645,11603,-9.672315
646,11612,-11.0223255
647,11621,-11.277808
648,11628,-8.842825
649,11636,-10.845284
650,11645,-10.888106
651,11654,-11.303897
652,11661,-9.333038
653,11668,-9.353924
654,11677,-11.174057
